1,59396908;0,002099286;3,50;3,50
1,68715422;-0,007834761;3,50;3,50
1,76765;-0,017607308;3,42;3,42
1,65029817;0,008547754;3,50;3,50
1,52565651;0,032197814;3,45;3,45
1,40739;-0,005220665;3,36;3,36
1,45730039;0,019040222;3,52;3,52
1,52255052;-0,003614189;3,85;3,85
1,59844;0,016209965;3,90;3,90
1,67508864;0,014634143;3,98;3,98
1,75361805;0,016184854;4,04;4,04
1,82997;0,01167233;4,09;4,09
1,82254976;0,005135605;4,10;4,10
1,81444828;4,97E-05;4,04;4,04
1,81122;-0,012706906;4,09;4,09
1,88512257;0,00061412;4,12;4,12
1,96673761;0,025386804;4,01;4,01
2,05335;0,025883567;4,08;4,08
2,09197907;-0,003644507;4,10;4,10
2,13640688;-0,007451966;4,32;4,32
2,19015;0,013959708;4,42;4,42
2,30271492;0,01646265;4,60;4,60
2,42592661;0,015159212;4,65;4,65
2,5576;0,010099732;4,67;4,67
2,76439734;0,004477896;4,90;4,90
2,96675083;-0,001158592;5,17;5,17
3,15394;-0,020902463;5,30;5,30
3,23049253;0,005450383;5,53;5,53
3,28094697;0,037955246;5,40;5,40
3,30509;0,013428067;5,53;5,53
3,24523547;-0,014491455;5,76;5,76
3,16576816;-0,016425414;5,40;5,40
3,0736;0,006093799;4,94;4,94
2,96265233;-0,000942621;5,00;5,00
2,85443818;-0,006237812;4,53;4,53
2,75748;0,017330968;4,05;4,05
2,73143015;-0,010758858;3,94;3,94
2,72734229;-0,000978919;3,98;3,98
2,7474;-0,024967904;3,79;3,79
2,81472359;0,0235461;3,90;3,90
2,90796428;0,021374568;3,99;3,99
3,02671;0,009207488;3,88;3,88
3,25347807;0,008956261;4,13;4,13
3,49464583;-0,008222807;4,51;4,51
3,73952;0,00185087;4,60;4,60
3,94083199;0,014534231;4,71;4,71
4,12899827;0,004197464;5,05;5,05
4,29786;0,006475781;5,76;5,76
4,32102759;0,01150284;6,11;6,11
4,32747864;0,002157015;6,07;6,07
4,32596;-0,022913289;6,02;6,02
4,4344098;-0,000323247;6,03;6,03
4,53884653;0,031583113;5,78;5,78
4,63448;0,006502831;5,91;5,91
4,60944003;0,007976863;5,82;5,82
4,57929167;-0,019885538;6,02;6,02
4,55252;0,009478397;6,30;6,30
4,61931776;0,018431844;6,61;6,61
4,69633265;0,008019391;6,79;6,79
4,78192;0,002626002;7,41;7,41
4,93186494;-0,004774045;8,67;8,67
5,07997313;0,008170796;8,90;8,90
5,21748;-0,01844907;8,61;8,61
5,18031269;0,008780812;9,19;9,19
5,1342694;0,023192633;9,15;9,15
5,08984;0,001909047;9,00;9,00
5,22228271;-0,016558614;8,85;8,85
5,35689183;-0,024944307;8,97;8,97
5,48373;-0,015791683;8,98;8,98
5,54981236;0,01345781;8,98;8,98
5,59358587;-0,002024111;7,76;7,76
5,61045;0,004618097;8,10;8,10
5,41553535;-0,002113947;7,94;7,94
5,20685922;-0,00346988;7,60;7,60
5,00217;-0,017003124;7,21;7,21
4,99855097;0,002696567;6,61;6,61
5,01218255;0,01448395;6,29;6,29
5,03858;-0,020390583;6,20;6,20
5,07412507;-0,014654421;5,60;5,60
5,11335912;-0,000254395;4,90;4,90
5,15169;0,012567936;4,14;4,14
5,12525787;0,014493791;3,72;3,72
5,09608601;-0,003078057;3,71;3,71
5,06693;0,013392806;4,15;4,15
5,14704567;0,004452824;4,63;4,63
5,21948495;0,002552344;4,91;4,91
5,2738;-0,02413805;5,31;5,31
5,11649045;0,003632302;5,56;5,56
4,94285504;0,037200424;5,55;5,55
4,76514;0,007960926;5,20;5,20
4,76943892;-0,006389553;4,91;4,91
4,7725978;-0,018269071;4,14;4,14
4,76531;0,03357748;3,50;3,50
4,52399597;0,019418133;3,29;3,29
4,28018664;0,006222703;3,83;3,83
4,05114;0,02487367;4,17;4,17
3,99920578;-0,001638731;4,27;4,27
3,97856239;0,00036878;4,46;4,46
3,98848;-0,017975822;4,55;4,55
4,12816083;0,012085012;4,80;4,80
4,28455382;0,029748969;4,87;4,87
4,44454;0,019435751;5,04;5,04
4,29627887;0,008267437;5,06;5,06
4,16240713;-0,004810051;5,33;5,33
4,06684;0,000843156;5,94;5,94
4,33809015;0,024138652;6,58;6,58
4,65771263;-0,00069419;7,09;7,09
5,01186;0,007458174;7,12;7,12
5,34667965;0,006024996;7,84;7,84
5,69328892;-0,000407836;8,49;8,49
6,0428;-0,005150814;10,40;10,40
6,29502827;-0,013761164;10,50;10,50
6,54370134;0,030145787;10,78;10,78
6,79125;0,013794192;10,01;10,01
7,04752994;0,003083803;10,03;10,03
7,30662651;-0,020943863;9,95;9,95
7,57005;-0,010715497;9,65;9,65
7,85630495;0,004999825;8,97;8,97
8,14780049;0,000680852;9,35;9,35
8,44394;-0,001105693;10,51;10,51
8,79813982;0,016008184;11,31;11,31
9,14909411;-0,003800321;11,93;11,93
9,48951;-0,005794867;12,92;12,92
9,86656599;-0,018420527;12,01;12,01
10,2117447;0,017266334;11,34;11,34
10,511;0,002226515;10,06;10,06
10,7233678;-0,035531738;9,45;9,45
10,8650574;-0,045066868;8,53;8,53
10,92536;-0,023209768;7,13;7,13
10,6806447;-0,015425276;6,24;6,24
10,3595219;-0,014396372;5,54;5,54
9,97768;0,014242929;5,49;5,49
9,59369191;-0,007289298;5,22;5,22
9,17504469;0,005163105;5,55;5,55
8,73211;0,00016351;6,10;6,10
8,28697315;0,009595513;6,14;6,14
7,83683999;0,024406538;6,24;6,24
7,39063;0,007959172;5,82;5,82
6,93844397;0,001609304;5,22;5,22
6,51035313;0,003243124;5,20;5,20
6,11761;0,008335601;4,87;4,87
5,91176827;0,018328074;4,77;4,77
5,7463854;0,002080702;4,84;4,84
5,61532;0,003455309;4,82;4,82
5,4162025;0,013888592;5,29;5,29
5,25104964;-0,001955432;5,48;5,48
5,12565;-0,005078855;5,31;5,31
5,12624987;-0,001478647;5,29;5,29
5,16820528;0,014869723;5,25;5,25
5,24733;0,008783983;5,02;5,02
5,42225977;0,013141984;4,95;4,95
5,61819798;0,002850925;4,65;4,65
5,82317;-0,010681532;4,61;4,61
5,97450724;0,023828679;4,68;4,68
6,11721384;0,014663749;4,69;4,69
6,2456;0,011460259;4,73;4,73
6,22533567;0,009245206;5,35;5,35
6,19531953;0,005310295;5,39;5,39
6,16581;-0,006746813;5,42;5,42
6,29419018;-0,014062811;5,90;5,90
6,42535399;0,019574227;6,14;6,14
6,55132;0,009429447;6,47;6,47
6,49159476;-0,001118712;6,51;6,51
6,43209614;-0,003755769;6,56;6,56
6,38623;-0,017744383;6,70;6,70
6,54629898;0,015461908;6,78;6,78
6,72463331;0,017333922;6,79;6,79
6,91246;0,031933053;6,89;6,89
7,09055344;-0,004692209;7,36;7,36
7,26188914;0,003026916;7,60;7,60
7,41899;-0,008788974;7,81;7,81
7,38380952;-0,007104136;8,04;8,04
7,34058641;0,017929331;8,45;8,45
7,30299;0,014859105;8,96;8,96
7,41607656;0,004638603;9,76;9,76
7,54583971;0,001470709;10,03;10,03
7,68966;-0,012512317;10,07;10,07
7,87669819;0,016984019;10,06;10,06
8,06861467;0,007996967;10,09;10,09
8,25885;-0,019740453;10,01;10,01
8,4516291;0,013718895;10,24;10,24
8,62827124;-0,004597432;10,29;10,29
8,78088;-0,006081321;10,47;10,47
8,72550676;-0,015419733;10,94;10,94
8,6521335;0,011784816;11,43;11,43
8,57469;0,009799504;13,77;13,77
8,67287602;-0,001637151;13,18;13,18
8,77429991;0,000665741;13,78;13,78
8,87234;-0,000721283;13,82;13,82
8,84788267;0,007862956;14,13;14,13
8,82074447;-0,000120067;17,19;17,19
8,79825;-0,023329023;17,61;17,61
8,79373205;-0,02927597;10,98;10,98
8,80776214;-0,017715965;9,47;9,47
8,84692;-0,00581705;9,03;9,03
9,10476392;0,001022756;9,61;9,61
9,37771427;0,020799307;10,87;10,87
9,64917;0,013869547;12,81;12,81
9,87626555;0,018443534;15,85;15,85
10,0719205;0,007874067;18,90;18,90
10,22279;-0,007191113;19,08;19,08
10,1240044;-0,000669404;15,93;15,93
9,97748788;0,006593396;14,70;14,70
9,79364;-0,009278746;15,72;15,72
9,70013082;0,003287629;18,52;18,52
9,57555055;-0,000899242;19,10;19,10
9,41576;0,012299425;19,04;19,04
9,13547111;-0,007253056;17,82;17,82
8,82175401;-0,00713646;15,87;15,87
8,48053;-0,001281144;15,08;15,08
8,03788748;-0,008221895;13,31;13,31
7,58947795;-0,005334263;12,37;12,37
7,15112;-0,017933427;13,22;13,22
6,89031891;0,019084931;14,78;14,78
6,65240118;-0,010050091;14,68;14,68
6,43438;-0,013341421;14,94;14,94
6,26511739;-0,010955519;14,45;14,45
6,10582916;-0,007205496;14,15;14,15
5,94958;0,005248066;12,59;12,59
5,70881722;-0,014878161;10,12;10,12
5,46721746;-0,003147174;10,31;10,31
5,22784;-0,006680872;9,71;9,71
5,0059225;-0,002368656;9,20;9,20
4,79083602;-0,003575997;8,95;8,95
4,58413;0,027007712;8,68;8,68
4,37909175;-0,008299938;8,51;8,51
4,18655717;0,005849063;8,77;8,77
4,0091;0,009590365;8,80;8,80
3,87049504;0,000213937;8,63;8,63
3,7494866;0,003489704;8,98;8,98
3,64602;0,022339464;9,37;9,37
3,52825081;0,003464425;9,56;9,56
3,43185532;0,017718058;9,45;9,45
3,36072;0,007982022;9,48;9,48
3,43274045;0,002777906;9,34;9,34
3,52365974;0,008294166;9,47;9,47
3,62323;0,032246506;9,56;9,56
3,6688699;0,002299831;9,59;9,59
3,70915316;0,002315241;9,91;9,91
3,74032;0,004205055;10,29;10,29
3,68637533;-0,003349289;10,32;10,32
3,62475012;0,000438828;11,06;11,06
3,56064;0,009481889;11,23;11,23
3,55750645;-0,005267319;11,64;11,64
3,55505575;0,001917975;11,30;11,30
3,55126;-0,003752132;9,99;9,99
3,55034366;0,003757074;9,43;9,43
3,54325134;0,004784707;8,38;8,38
3,52718;0,010468549;8,35;8,35
3,46427146;0,002775077;8,50;8,50
3,39112381;-0,004133308;8,58;8,58
3,30928;-0,006206434;8,27;8,27
3,2161573;-0,003371412;7,97;7,97
3,11793583;-0,001351551;7,53;7,53
3,01667;0,000298441;7,88;7,88
2,95724377;-0,00137132;7,90;7,90
2,89357223;0,006878912;7,92;7,92
2,8224;-0,007069715;7,99;7,99
2,65732984;0,003224521;8,05;8,05
2,48855578;0,01648848;8,27;8,27
2,32313;0,016187251;8,14;8,14
2,22289323;-0,009132484;7,86;7,86
2,13331665;-0,018164429;7,48;7,48
2,05466;0,007915801;6,99;6,99
1,9756152;-0,009190979;6,85;6,85
1,90944391;-0,003053081;6,92;6,92
1,85784;0,009294425;6,56;6,56
1,83707699;-0,002179728;6,17;6,17
1,83246154;0,003467558;5,89;5,89
1,84388;3,66E-05;5,85;5,85
1,87511945;0,004092169;6,04;6,04
1,92168187;0,0125613;6,91;6,91
1,98297;0,008386186;6,43;6,43
2,079234;0,011744057;6,10;6,10
2,18644461;-0,004326064;6,13;6,13
2,30142;-0,000744088;6,37;6,37
2,418983;0,00615011;6,85;6,85
2,53819449;0,006527717;6,73;6,73
2,65612;0,010340605;6,58;6,58
2,7458699;0,008440153;6,73;6,73
2,83143477;-0,001924437;7,22;7,22
2,91285;0,014688137;7,29;7,29
2,96302271;0,004610432;6,69;6,69
3,01247983;0,006175215;6,77;6,77
3,06462;0,011501318;6,83;6,83
3,15497111;0,000364204;6,58;6,58
3,25081931;-0,003778524;6,58;6,58
3,35158;0,003849467;6,87;6,87
3,50623094;-0,00309058;7,09;7,09
3,65848065;0,005396045;7,51;7,51
3,8016;0,004855624;7,75;7,75
3,834297;0,003539124;8,01;8,01
3,85612888;-0,003246863;8,19;8,19
3,87209;0,002491045;8,30;8,30
3,9682808;-0,000436514;8,35;8,35
4,05853441;0,004982755;8,76;8,76
4,13779;0,012020043;9,12;9,12
4,19039988;-0,007369646;9,36;9,36
4,22320264;-0,009448788;9,85;9,85
4,23245;0,013350458;9,84;9,84
4,08336173;-0,016401071;9,81;9,81
3,91946624;0,003421063;9,53;9,53
3,75326;-0,005808591;9,24;9,24
3,68916022;0,012385288;8,99;8,99
3,63634671;-0,00583394;9,02;9,02
3,59592;-0,00271185;8,84;8,84
3,59887719;0,001297178;8,55;8,55
3,61271582;0,009632365;8,45;8,45
3,63483;-0,000445726;8,23;8,23
3,64924901;0,003439799;8,24;8,24
3,66838867;0,000507023;8,28;8,28
3,6913;-0,008924402;8,26;8,26
3,73648449;0,007630934;8,18;8,18
3,78113128;0,006584397;8,29;8,29
3,82188;0,005143273;8,15;8,15
3,84232208;0,004330479;8,13;8,13
3,85376298;-0,000172749;8,20;8,20
3,85446;-0,011260137;8,11;8,11
3,83392053;-0,014032705;7,81;7,81
3,80023652;-0,004723113;7,31;7,31
3,75275;0,004526213;6,91;6,91
3,62519217;-0,014994468;6,25;6,25
3,49065011;-0,015955905;6,12;6,12
3,3566;0,011636747;5,91;5,91
3,32871972;0,004125986;5,78;5,78
3,30410919;0,013435039;5,90;5,90
3,27807;0,006603563;5,82;5,82
3,23821779;0,005649307;5,66;5,66
3,18849297;0,003138942;5,45;5,45
3,12515;-0,004516477;5,21;5,21
2,91966115;-0,005096971;4,81;4,81
2,70853301;-0,003936527;4,43;4,43
2,50349;0,003543117;4,03;4,03
2,44633701;0,002863765;4,06;4,06
2,40259114;0,005906675;3,98;3,98
2,36785;0,000889207;3,73;3,73
2,25684735;0,00543605;3,82;3,82
2,15606977;0,003641377;3,76;3,76
2,07114;0,011562888;3,25;3,25
2,08675319;0,001807301;3,30;3,30
2,11965663;-0,004536561;3,22;3,22
2,16567;0,007418151;3,10;3,10
2,22775064;0,004811611;3,09;3,09
2,2936957;0,003225248;2,92;2,92
2,35844;0,005023664;3,02;3,02
2,35980542;0,003166176;3,03;3,03
2,35692029;-0,004200359;3,07;3,07
2,3518;-0,003724768;2,96;2,96
2,3932823;-0,001949367;3,00;3,00
2,43075544;0,005275881;3,04;3,04
2,46043;0,008173615;3,06;3,06
2,41892703;0,004486574;3,03;3,03
2,36943429;-0,002483261;3,09;3,09
2,31555;0,005262439;2,99;2,99
2,28778024;0,005535859;3,02;3,02
2,25947947;0,005935931;2,96;2,96
2,23091;0,00827929;3,05;3,05
2,19079604;-0,002626004;3,25;3,25
2,15236846;0,007455888;3,34;3,34
2,11732;0,000102162;3,56;3,56
2,10600606;0,00420845;4,01;4,01
2,09914304;0,010885667;4,25;4,25
2,09611;0,001768478;4,26;4,26
2,09212833;0,015126408;4,47;4,47
2,09125016;0,00076887;4,73;4,73
2,09337;0,003369195;4,76;4,76
2,11484238;0,007532896;5,29;5,29
2,1370611;0,011382631;5,45;5,45
2,15788;0,002069405;5,53;5,53
2,16141295;-0,000745365;5,92;5,92
2,1609572;0,00176129;5,98;5,98
2,15607;-0,015410097;6,05;6,05
2,13134019;0,006595686;6,01;6,01
2,10314919;0,011103113;6,00;6,00
2,07291;-0,001973101;5,85;5,85
2,0528007;0,020162112;5,74;5,74
2,03213457;0,001448929;5,80;5,80
2,01099;-0,009620382;5,76;5,76
1,99169791;0,004774221;5,80;5,80
1,97180487;0,00706114;5,60;5,60
1,95111;-0,00757845;5,56;5,56
1,92980553;0,01309597;5,22;5,22
1,90724874;0,000462058;5,31;5,31
1,88319;-0,001525016;5,22;5,22
1,82391617;0,00598208;5,24;5,24
1,76678982;0,016574971;5,27;5,27
1,71571;-0,00097047;5,40;5,40
1,72725335;0,01660819;5,22;5,22
1,74611058;0,00614067;5,30;5,30
1,76965;-0,008941128;5,24;5,24
1,81235409;0,01158785;5,31;5,31
1,85235523;0,007292289;5,29;5,29
1,8849;0,000884415;5,25;5,25
1,8174302;0,009547442;5,19;5,19
1,74388279;0,005839035;5,39;5,39
1,67039;0,000226468;5,51;5,51
1,70956893;-0,001485067;5,50;5,50
1,74786537;0,007091601;5,56;5,56
1,77821;0,002153804;5,52;5,52
1,72099645;0,024864912;5,54;5,54
1,65068528;0,009807499;5,54;5,54
1,5692;0,003046597;5,50;5,50
1,41363653;0,016605922;5,52;5,52
1,25878302;0,007023797;5,50;5,50
1,1146;-0,004686104;5,56;5,56
1,11206191;0,002047341;5,51;5,51
1,12511265;0,004472331;5,49;5,49
1,14871;-0,012881836;5,45;5,45
1,14296107;0,012409803;5,49;5,49
1,14199493;-0,00766887;5,56;5,56
1,14509;0,005266377;5,54;5,54
1,11972618;0,024314886;5,55;5,55
1,10092262;-0,010364872;5,51;5,51
1,0919;0,010194417;5,07;5,07
1,16355036;0,002996271;4,83;4,83
1,24303334;0,007636288;4,68;4,68
1,32518;0,000258357;4,63;4,63
1,37152695;0,00020688;4,76;4,76
1,41432737;0,010609169;4,81;4,81
1,45254;-0,010076201;4,74;4,74
1,41918421;0,007475533;4,74;4,74
1,387333;0,002519919;4,76;4,76
1,36412;0,001526795;4,99;4,99
1,44098207;0,01781853;5,07;5,07
1,53029804;-0,012654592;5,22;5,22
1,62875;0,013725072;5,20;5,20
1,72916931;0,005991143;5,42;5,42
1,83256615;0,00994857;5,30;5,30
1,9361;-0,002705381;5,45;5,45
2,02278619;-0,002822338;5,73;5,73
2,10568185;0,013005165;5,85;5,85
2,1837;-0,00258875;6,02;6,02
2,27091305;0,001232969;6,27;6,27
2,34919518;0,008431594;6,53;6,53
2,41558;-0,005650565;6,54;6,54
2,42432458;0,008222411;6,50;6,50
2,42054229;-0,002518869;6,52;6,52
2,40657;-0,006202579;6,51;6,51
2,38840193;0,001048557;6,51;6,51
2,36426412;0,004577015;6,40;6,40
2,33604;-0,012714842;5,98;5,98
2,34120507;-0,010038132;5,49;5,49
2,34163811;0,005317919;5,31;5,31
2,33481;-0,022747458;4,80;4,80
2,28585762;0,005922797;4,21;4,21
2,22859445;0,000160301;3,97;3,97
2,1645;-0,005091499;3,77;3,77
2,10166536;0,009005977;3,65;3,65
2,03413875;-0,01599651;3,07;3,07
1,96258;-0,009024117;2,49;2,49
1,86673956;-0,004767922;2,09;2,09
1,77077887;0,004328374;1,82;1,82
1,67795;0,004972286;1,73;1,73
1,58247382;-0,003931665;1,74;1,74
1,49775324;0,012011268;1,73;1,73
1,42816;0,001368907;1,75;1,75
1,4314058;0,003011404;1,75;1,75
1,45190952;0,016685357;1,75;1,75
1,48743;-0,007240597;1,73;1,73
1,56169927;0,015657937;1,74;1,74
1,643283;-0,008768748;1,75;1,75
1,72672;-0,009617907;1,75;1,75
1,77425048;0,001749649;1,34;1,34
1,81671613;0,000276917;1,24;1,24
1,85266;0,007740457;1,24;1,24
1,83314633;-0,000808599;1,26;1,26
1,81008324;0,003118951;1,25;1,25
1,7879;-0,016905109;1,26;1,26
1,81043241;0,004097337;1,26;1,26
1,8378178;0,007239446;1,22;1,22
1,8696;-0,00156455;1,01;1,01
1,86850885;0,017654681;1,03;1,03
1,87546622;-0,004992892;1,01;1,01
1,89458;-0,006506229;1,01;1,01
1,97884652;0,0083036;1,00;1,00
2,07742422;0,003758487;0,98;0,98
2,18836;-0,001943365;1,00;1,00
2,36746815;0,007488806;1,01;1,01
2,54786644;-0,00077839;1,00;1,00
2,72044;-0,00709453;1,00;1,00
2,76979463;0,013234964;1,00;1,00
2,8062709;-0,000634927;1,03;1,03
2,83393;0,010551204;1,26;1,26
2,90210841;0,007434347;1,43;1,43
2,96397902;-0,013630739;1,61;1,61
3,01799;0,005070635;1,76;1,76
3,04259953;0,002804676;1,93;1,93
3,05872405;0,013004415;2,16;2,16
3,06729;0,002338129;2,28;2,28
3,02612213;0,00083003;2,50;2,50
2,98459213;0,000787504;2,63;2,63
2,94897;0,00374168;2,79;2,79
3,0316994;0,000563204;3,00;3,00
3,11971371;0,010312806;3,04;3,04
3,20612;0,005230919;3,26;3,26
3,22538494;0,006184335;3,50;3,50
3,23652593;-0,031800816;3,62;3,62
3,23992;0,003974353;3,78;3,78
3,21056936;0,010296945;4,00;4,00
3,17737173;0,014543401;4,16;4,16
3,14385;-0,006851812;4,29;4,29
3,19592837;-0,003306385;4,49;4,49
3,24451266;0,008815353;4,59;4,59
3,28291;-0,008004278;4,79;4,79
3,2259315;0,011904222;4,94;4,94
3,15511193;0,010263906;4,99;4,99
3,07349;0,012509937;5,24;5,24
2,91796589;0,004061478;5,25;5,25
2,76591646;-0,017263244;5,25;5,25
2,62858;-0,009498712;5,25;5,25
2,71755783;0,00065317;5,25;5,25
2,81888511;0,019285205;5,24;5,24
2,91896;-0,011835792;5,25;5,25
2,86438497;0,004103708;5,26;5,26
2,79868516;0,006880414;5,26;5,26
2,72559;0,00189964;5,25;5,25
2,66368988;0,007473037;5,25;5,25
2,60001087;0,005962597;5,25;5,25
2,53644;0,011735504;5,26;5,26
2,5548985;0,003095986;5,02;5,02
2,56731692;-0,011931825;4,94;4,94
2,56566;-0,013574015;4,76;4,76
2,36064769;0,008135361;4,49;4,49
2,14795946;0,009451871;4,24;4,24
1,94203;-0,007434061;3,94;3,94
1,88537965;-0,012378725;2,98;2,98
1,84847793;-0,001038658;2,61;2,61
1,82988;-0,002658302;2,28;2,28
1,90544203;-0,005427136;1,98;1,98
1,98683478;0,002890063;2,00;2,00
2,06303;0,015380529;2,01;2,01
2,05364995;-0,022309587;2,00;2,00
2,02561349;-0,058789826;1,81;1,81
1,97649;-0,001417212;0,97;0,97
1,86881379;-0,00866799;0,39;0,39
1,73953283;-0,013301401;0,16;0,16
1,59056;-0,028555595;0,61;0,15
1,36694174;-0,019618369;0,88;0,22
1,13450743;-0,015450109;0,75;0,18
0,90222;-0,0164175;0,43;0,15
0,66548128;-0,000150016;0,21;0,18
0,44849655;0,00207173;0,02;0,21
0,26191;0,035389103;-0,12;0,16
0,23474331;0,004694704;-0,28;0,16
0,24458722;-0,015792436;-0,41;0,15
0,28741;-0,002735047;-0,47;0,12
0,35008917;0,009159821;-0,61;0,12
0,43881074;0,018042651;-0,15;0,12
0,55067;0,009984434;-0,45;0,11
0,75029685;-0,010323958;-0,54;0,13
0,95887931;0,007971042;-0,48;0,16
1,16514;-0,000376087;-0,47;0,20
1,23609789;0,017479658;-0,48;0,20
1,29726758;0,007125181;-0,54;0,18
1,35246;0,025302499;-0,59;0,18
1,4288746;-0,0020208;-0,70;0,19
1,50403416;-0,018853276;-0,80;0,19
1,57885;-0,008725486;-1,00;0,19
1,6772883;0,003414296;-0,96;0,19
1,77434727;0,025206201;-0,88;0,18
1,86808;-0,001249986;-1,01;0,17
1,93770185;-0,020028798;-1,09;0,16
2,00243902;0,012873064;-0,99;0,14
2,06268;-0,008052419;-1,07;0,10
2,19956463;0,005490154;-1,14;0,09
2,32271887;0,00722607;-1,12;0,09
2,42252;0,031670407;-1,19;0,07
2,29738885;-0,004258231;-1,38;0,10
2,15345711;-0,018454874;-1,40;0,08
2,0049;-0,000725821;-1,44;0,07
2,03388194;0,005865733;-1,48;0,08
2,06576239;0,019268779;-1,47;0,07
2,09389;0,003634524;-1,54;0,08
2,00769082;-0,009268784;-1,45;0,10
1,91731998;-0,003780248;-1,27;0,13
1,82901;0,002913774;-1,26;0,14
1,7720674;0,005545056;-1,24;0,16
1,72679009;0,002034821;-1,11;0,16
1,69655;0,028059697;-1,18;0,16
1,81688557;-0,013364697;-1,26;0,13
1,94261674;-0,017395082;-1,36;0,14
2,06073;-0,00593756;-1,34;0,16
1,99536788;0,012286026;-1,42;0,16
1,91654949;0,014674306;-1,43;0,16
1,83145;-0,00014283;-1,36;0,14
1,79226017;-0,007873666;-1,42;0,15
1,75555873;0,00159729;-1,44;0,14
1,72294;0,002276324;-1,52;0,15
1,70545347;-0,000304105;-1,27;0,11
1,6940661;0,002776597;-0,97;0,09
1,6892;0,024624816;-1,52;0,09
1,71085699;-0,00331394;-1,67;0,08
1,73745208;-0,013596905;-1,80;0,08
1,76698;-0,008483511;-1,85;0,09
1,76734165;0,010648192;-2,00;0,08
1,77035645;0,012067277;-2,13;0,09
1,77775;-0,001295459;-2,38;0,07
1,87438395;-0,004602971;-2,54;0,07
1,96854103;0,009459068;-2,62;0,08
2,05164;-0,001125203;-2,89;0,09
2,05593821;0,004840658;-2,99;0,09
2,03935043;0,00422242;-2,89;0,10
2,00063;0,026250166;-2,84;0,09
1,86958876;-0,006070573;-2,89;0,09
1,72246863;-0,01538584;-2,81;0,09
1,56657;-0,006987892;-2,80;0,09
1,4095498;0,014968611;-2,77;0,09
1,25830773;0,007605538;-2,42;0,12
1,1201;-0,004359379;-2,27;0,11
1,10892589;-0,014304758;-1,97;0,11
1,112065;-0,004372893;-1,81;0,11
1,12354;-0,009838155;-1,59;0,12
1,09794336;-0,000589605;-1,43;0,12
1,07361634;0,000108221;-1,39;0,13
1,04947;0,031131879;-1,28;0,13
0,99330812;-0,008043;-0,92;0,14
0,93900559;-0,028719864;-0,74;0,14
0,88933;-0,006869289;-0,53;0,12
0,8557623;-0,00039849;-0,004;0,12
0,83127652;0,001885778;0,24;0,24
0,81756;0,010417278;0,34;0,34
0,84834373;-0,018112426;0,38;0,38
0,88929881;-0,013532891;0,36;0,36
0,93814;0,007016058;0,37;0,37
0,92791302;-0,002945463;0,37;0,37
0,92901898;0,009543305;0,38;0,38
0,94719;0,02702583;0,39;0,39
1,09534071;-0,006585761;0,40;0,40
1,25873267;-0,021245406;0,40;0,40
1,42981;-0,002280345;0,40;0,40
